"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902893","regulation of miRNA transcription","28/3687","75/18860",0.373333333333333,1.90970075038423,3.89120180839916,0.00025430388733794,0.0107928773111571,0.00944143940115162,"BMP2/BMPR1A/EGR1/FOXA1/FOXO3/GATA2/KLF4/MRTFB/MYB/MYCN/NCOR2/NFATC3/NFIB/NOTCH3/NR1H2/PAX6/POU2F1/PPARA/PPARG/RELA/SMAD4/SMAD6/SMARCA4/SREBF1/SREBF2/TEAD1/TWIST1/YY1",28
"GO:2000036","regulation of stem cell population maintenance","28/3687","75/18860",0.373333333333333,1.90970075038423,3.89120180839916,0.00025430388733794,0.0107928773111571,0.00944143940115162,"ACTB/ARID4A/BCL7A/BCL7B/BICRA/BMP7/CNOT1/DPF2/HMGA2/ING1/ING2/KDM2B/KDM3A/LBH/RBBP7/SAP130/SAP30/SINHCAF/SIRT6/SMARCA4/SMARCB1/SMARCC1/SS18/SUDS3/TAF5L/TEAD4/WDR43/ZNF322",28
"GO:0006289","nucleotide-excision repair","31/3687","86/18860",0.36046511627907,1.84387634744325,3.86642689806624,0.000254524323603446,0.0107928773111571,0.00944143940115162,"ACTB/ARID1B/BCL7A/BCL7B/DPF2/ELOF1/ERCC2/ERCC4/ERCC6/FAN1/FANCC/GTF2H5/HMGN1/KAT7/LIG4/OGG1/POLD3/POLE/POLR2I/RAD23B/RBX1/RNF111/RPA1/SLX4/SMARCA4/SMARCB1/SMARCC1/SMARCD3/USP45/UVSSA/XPA",31
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","43/3687","132/18860",0.325757575757576,1.66633791125248,3.78700569769428,0.000263502250180281,0.0110975675569124,0.00970797763822087,"ARRDC3/BIRC3/BIRC8/CDC14B/CDKN2A/CHFR/CRY1/DCUN1D2/DCUN1D4/DDX3X/DNAJA3/FZR1/HDAC4/NGF/NOD2/NPM1/NSMCE3/PAXIP1/PHF23/PIAS1/PIAS4/PINK1/PRKN/PTTG1IP/RASD2/RASSF1/RASSF5/RBX1/RIPK2/RNF111/SAE1/SENP2/SPRTN/SPSB4/STUB1/TBC1D7/TOLLIP/UBA2/UBB/UBE2S/UBE2V1/UBE3A/UBQLN1",43
"GO:2001252","positive regulation of chromosome organization","36/3687","105/18860",0.342857142857143,1.75380681157736,3.81817951228935,0.000267072070305297,0.0111719134274331,0.00977301423698973,"ACD/ACTR8/ATM/CCT3/CCT5/CDK1/DDX11/DKC1/HNRNPA1/HSP90AA1/INO80C/INO80E/KLF4/LIG4/MAD1L1/MAP2K7/NABP2/NCAPD3/NCAPH/NSMCE2/NUMA1/PARN/PKIB/PML/PPP1R10/PTGES3/RAD21/RTEL1/SIRT6/SKA1/SKA3/SLX4/SMC4/SMC5/TNKS2/YY1",36
"GO:0044818","mitotic G2/M transition checkpoint","22/3687","54/18860",0.407407407407407,2.0839988347447,3.93221856726748,0.00027353619643094,0.0112897506140263,0.00987609635534869,"ABRAXAS1/ATM/BABAM2/BRSK1/CDC14B/CDC6/CDK1/CHFR/DTL/FOXN3/FOXO4/FZR1/INTS3/MRNIP/NABP2/NAE1/PABIR1/RBBP8/TAOK1/TAOK2/TRIM39/UIMC1",22
"GO:1903146","regulation of autophagy of mitochondrion","22/3687","54/18860",0.407407407407407,2.0839988347447,3.93221856726748,0.00027353619643094,0.0112897506140263,0.00987609635534869,"ATP13A2/BNIP3/BNIP3L/CDC37/CSNK2A2/DNM1L/EIF2AK1/FBXO7/NOD2/OMA1/PINK1/PRKN/RBX1/RNF41/SLC25A4/SREBF1/SREBF2/STUB1/TIGAR/TOMM7/USP36/VPS13C",22
"GO:0045787","positive regulation of cell cycle","95/3687","349/18860",0.272206303724928,1.39240870307897,3.64751069587407,0.000283453504181936,0.0116215936714594,0.0101663874452148,"ABL1/AKT1/ANAPC11/ANAPC7/ANKRD31/AURKA/BRD4/CCNB1/CCND1/CCND3/CCNE2/CDC14A/CDC14B/CDC25B/CDC25C/CDC42/CDC6/CDC7/CDC73/CDK1/CDK10/CEP120/CEP295/CHMP3/CPSF3/DDX11/DDX3X/DMRT1/DTL/DUSP3/DYNC1H1/E2F7/EDN1/EIF4EBP1/EXOC7/EZH2/FBXO5/FNTB/FOXA1/GEN1/GPSM2/HCFC1/HNRNPU/HSF1/IGF2/KNL1/LEF1/MAD1L1/MAD2L1/MEIOSIN/MEIS2/MEPCE/NCAPD3/NCAPH/NEUROG1/NPM1/NR4A3/NSMCE2/NUMA1/NUP62/PAFAH1B1/PLK4/PLRG1/PLSCR1/POC1A/PPP1R10/PRDM9/PRKCA/PRKCE/RAD18/RAD21/RAD51AP1/RANBP1/RCC2/RHOA/RXFP3/SKA1/SKA3/SLC6A4/SMARCD3/SMC4/SMC5/SMC6/SPAST/SRPK2/STAT5B/SVIL/TBX3/TFDP1/TMOD3/TRIM32/UBE2E2/VPS4B/WNT10B/WNT4",95
"GO:0032509","endosome transport via multivesicular body sorting pathway","19/3687","44/18860",0.431818181818182,2.20886653352072,3.95732037266134,0.00028973698862128,0.0118010637931207,0.0103233850862637,"CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/HGS/LEPROTL1/LYST/MVB12B/PTPN23/RILP/SNX32/TMEM50B/VPS28/VPS37C/VPS4B/VTA1",19
"GO:0021954","central nervous system neuron development","34/3687","98/18860",0.346938775510204,1.77468546409613,3.7901731376739,0.000303370762749321,0.0122756104064121,0.0107385110034073,"ARHGAP35/ATF5/B4GALT5/CRK/CRKL/DCLK2/DISC1/EPHB2/EPHB3/FBXO45/FEZF2/GABRB1/GATA2/GBA2/KIAA0319/LHX6/MAPT/NDEL1/NDNF/NFIB/NR4A2/NTRK2/PAFAH1B1/PALS1/PLXNA1/PLXNA3/PRKCA/RAC1/SCN1B/SOX1/SPAST/SPTBN4/TAOK1/UBB",34
"GO:0006399","tRNA metabolic process","61/3687","206/18860",0.296116504854369,1.51471583443271,3.66163729578425,0.000327942566704746,0.0130314501273071,0.0113997077089824,"AARSD1/ADAT3/AKT1/ANKZF1/BRF1/CARS2/CTAG1A/CTAG1B/CTAG2/CTU1/DICER1/ELAC1/ELP1/ELP5/ELP6/EXOSC2/EXOSC8/FAM98A/FARSB/FTSJ1/GATC/GTF3C1/GTF3C2/HSD17B10/IARS2/LAGE3/MARS2/MTFMT/NAT10/NEMF/NSUN2/PARS2/POLR2E/POLR2F/POP1/POP4/POP7/PRORP/PTCD1/PUS3/PUSL1/RNH1/RPP38/RPP40/RPPH1/RTCB/SARS1/SARS2/TARBP1/TARS1/TRIT1/TRMT11/TRMT112/TRMT2A/TRMT9B/TSEN15/TSEN2/TSEN34/TSEN54/VARS2/YRDC",61
"GO:0061614","miRNA transcription","28/3687","76/18860",0.368421052631579,1.88457310893181,3.80896216846071,0.000328364758497803,0.0130314501273071,0.0113997077089824,"BMP2/BMPR1A/EGR1/FOXA1/FOXO3/GATA2/KLF4/MRTFB/MYB/MYCN/NCOR2/NFATC3/NFIB/NOTCH3/NR1H2/PAX6/POU2F1/PPARA/PPARG/RELA/SMAD4/SMAD6/SMARCA4/SREBF1/SREBF2/TEAD1/TWIST1/YY1",28
"GO:1905818","regulation of chromosome separation","28/3687","76/18860",0.368421052631579,1.88457310893181,3.80896216846071,0.000328364758497803,0.0130314501273071,0.0113997077089824,"ANAPC11/ANAPC7/APC/ATM/BUB3/CCNB1/CENPF/CHFR/CSNK2A2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/MAD1L1/MAD2L1/NCAPD3/NCAPH/NSMCE2/NUMA1/PLSCR1/RAD21/SKA1/SKA3/SMC4/SPC24/SPDL1/ZWINT",28
"GO:0022618","protein-RNA complex assembly","67/3687","231/18860",0.29004329004329,1.48364970171317,3.64587951946613,0.000330471934273861,0.01303153977764,0.0113997861336843,"ADAR/AGO1/AGO2/ATM/BOP1/CELF4/COIL/DDX39B/DDX42/DHX9/DICER1/DKC1/EIF2D/EIF2S2/EIF2S3/EIF3A/EIF3B/EIF3K/EIF4H/FASTKD2/GEMIN2/GEMIN4/HSP90AA1/HTATSF1/LSM2/LSM4/LUC7L/LUC7L2/MCTS2/MTG1/PRKDC/PRPF6/PTBP2/PTGES3/PWP2/RBMX2/RNU6ATAC/RPL10L/RPL13A/RPL5/RPS15/RPSA2/RRP7A/RRP7BP/RSRP1/SART1/SCAF11/SF1/SF3A2/SF3B1/SNRPD2/SRPK1/SRPK2/SRSF1/SRSF10/SRSF12/SRSF5/SRSF6/SRSF9/STRAP/TAF12-DT/TSSC4/TXNL4A/U2AF2/USP39/YTHDC1/ZRSR2",67
"GO:0120163","negative regulation of cold-induced thermogenesis","20/3687","48/18860",0.416666666666667,2.13136244462526,3.86870007695616,0.000359967826876853,0.0141048152923709,0.0123386706814218,"ABHD6/ACOT13/ACTN3/ADAMTS5/ADIPOQ/ARRDC3/BMAL1/DDIT3/IP6K1/NOTCH1/NOVA1/NPR3/NR1D1/NR1H2/PGAM5/PLCL1/QKI/TFE3/TLE3/WNT10B",20
"GO:0061640","cytoskeleton-dependent cytokinesis","41/3687","126/18860",0.325396825396825,1.66449257580258,3.68909906606429,0.0003710362640177,0.0144470786826011,0.0126380773146049,"ALKBH4/ANLN/APC/ARF1/CENPA/CEP55/CFL1/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/CKAP2/CNTROB/EFHC1/EXOC6/EXOC7/EXOC8/IQGAP2/MITD1/MYH10/NUP62/PDCD6IP/RAB35/RASA1/RHOA/ROCK1/SEPTIN10/SEPTIN2/SEPTIN3/SEPTIN8/SEPTIN9/SPART/SPAST/SPIRE2/SPTBN1/VPS4B/WASHC5/ZFYVE19",41
"GO:0051348","negative regulation of transferase activity","34/3687","99/18860",0.343434343434343,1.75675934829718,3.7214104279185,0.000376359422230696,0.014562757393939,0.012739271232743,"ABL1/ADAR/ADIPOQ/AIDA/AKT1S1/APC/CDKN2A/CEP85/CHMP6/DBNDD2/DUSP7/ERRFI1/FBXO5/GADD45A/HNRNPU/INCA1/ITGB1BP1/MAD2L1/MIDN/MYCNOS/NPM1/NPRL2/PDCD4/PPIA/PRKN/PYCARD/RPL5/SNX6/SOCS4/SRCIN1/TAF7/XRCC1/YWHAG/ZFYVE28",34
"GO:0050807","regulation of synapse organization","88/3687","322/18860",0.273291925465839,1.39796195125731,3.55057113995545,0.000403956018178795,0.0155334888729498,0.0135884518700876,"ABI2/ABL1/ADAM10/ADGRB2/ADGRB3/AGAP1/AGO2/AKT1/AMIGO1/ANAPC2/ARF4/ARHGAP12/ASIC1/BDNF/CAMK2B/CAPRIN1/CARMIL3/CBLN1/CBLN2/CC2D1A/CDC42/CDK5R1/CFL1/CHD4/CHMP2B/CLSTN1/CNTNAP1/CRIPT/CRMP1/CRTAC1/CTNNA2/CUX2/DAB1/DAG1/DCTN1/DISC1/EPHB2/EPHB3/ETV5/FARP1/FGF22/GPRASP3/IL10RA/KIF1A/KIF5B/LINGO2/LRFN1/LRFN2/LRFN4/LRFN5/LRP8/LRRC24/MAPRE3/MEF2C/MRTFB/NAE1/NCKIPSD/NECTIN1/NF1/NRCAM/NRN1/NRXN2/NTRK2/PAFAH1B1/PRKCA/PUM2/RAC1/RHOA/RHOG/ROCK1/RTN4RL2/SENP1/SETD5/SIPA1L1/SIX4/SLITRK4/SLITRK5/SRCIN1/SRGAP1/STAU2/STRN4/TANC1/TANC2/TUBB/UBE2M/VPS35/WNT7A/ZDHHC17",88
"GO:0032204","regulation of telomere maintenance","37/3687","111/18860",0.333333333333333,1.70508995570021,3.67262962430499,0.000415477397866631,0.0158779047542735,0.0138897414686408,"ACD/ACTR8/ATM/CCT3/CCT5/DKC1/ERCC4/HNRNPA1/HNRNPU/HSP90AA1/INO80C/INO80E/KLF4/MAP2K7/NABP2/NAT10/NSMCE2/NSMCE3/NSMCE4A/PARN/PARP1/PARP3/PKIB/PML/PPP1R10/PTGES3/RTEL1/SIRT6/SLX4/SMC5/SMC6/SMG6/TNKS2/UPF1/XRCC1/YLPM1/YY1",37
"GO:0043087","regulation of GTPase activity","44/3687","139/18860",0.316546762589928,1.61922211620451,3.61201468987923,0.000454703325189551,0.0172703575843467,0.0151078373141766,"APC2/ARAP1/ARHGAP42/ARHGEF5/BCAR3/BCR/CCDC125/CRK/EPHA2/EPHB3/EVI5/EZH2/FGD4/FGD5/ITGB1BP1/MTSS2/NDEL1/NF1/NTRK2/PIP5K1A/POPDC1/PTK2/RAB3GAP2/RABGAP1/RALBP1/RALGAPB/RAP1GAP/RAPGEF6/RASA4/RASGRP1/RASGRP2/RCC2/RGP1/RGS10/RHOG/RIC1/RRP1B/RSU1/SIPA1L1/SNX13/TBC1D10B/TBC1D20/TBC1D7/ZC3H15",44
"GO:0048193","Golgi vesicle transport","87/3687","319/18860",0.272727272727273,1.39507360011835,3.50805945029756,0.000466588898991781,0.0175779341419193,0.015376900451449,"AKT1/ANK1/ARF4/ARFGAP3/ATP2C1/ATP9A/ATP9B/CCDC93/CEP19/COG1/COG2/COG6/COPB1/COPB2/COPG1/CORO7/CSK/CUX1/DNM2/EXOC6/EXOC8/GAK/GOLGA4/GOLGA7/KDELR2/KIF1C/LAMP1/LLGL1/LYPLA1/LYPLAL1/MYO1B/NAPG/NKD2/NSF/P4HB/PGAP1/PHAF1/PITPNB/PPP6C/PREB/RAB10/RAB14/RAB1B/RAB31/RAB33B/RAB3IP/RAB6B/RAB8A/RABEP1/RABGGTA/RABGGTB/RABIF/RBSN/RNF139/SCAMP2/SEC16A/SEC22C/SEC24C/SEC24D/SNAP23/SNX12/SORCS1/SPAST/SPIRE2/SPTBN1/STX17/STXBP5/TBC1D20/TEX261/TMED3/TMED4/TMEM115/TRAPPC1/TRAPPC11/TRAPPC3/TRAPPC5/TRAPPC9/USO1/VAMP3/VAPA/VAPB/VPS13C/VTI1B/WDR44/YIF1A/YIPF7/YWHAE",87
"GO:0031468","nuclear membrane reassembly","13/3687","26/18860",0.5,2.55763493355031,3.91779077927015,0.000474158456097646,0.0175779341419193,0.015376900451449,"BROX/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/RCC1/REEP3/SPAST/UBE2I/VPS4B",13
"GO:0032925","regulation of activin receptor signaling pathway","13/3687","26/18860",0.5,2.55763493355031,3.91779077927015,0.000474158456097646,0.0175779341419193,0.015376900451449,"ACVR1B/ACVR2A/DMRT1/FKBP1A/FST/FSTL3/MAGI2/NOMO1/NOMO3/SKI/SMAD6/SMURF1/ZC3H3",13
"GO:0048169","regulation of long-term neuronal synaptic plasticity","13/3687","26/18860",0.5,2.55763493355031,3.91779077927015,0.000474158456097646,0.0175779341419193,0.015376900451449,"CAMK2B/DLG4/EPHB2/FMR1/FXR2/GRM5/HRAS/KIT/KRAS/NF1/RAB8A/SYNGR1/SYP",13
"GO:0035519","protein K29-linked ubiquitination","8/3687","12/18860",0.666666666666667,3.41017991140042,4.11687441382194,0.000491449987635884,0.0181105171038914,0.0158427956540515,"AKT1/ITCH/PRKN/RNF126/RNF167/UBE2D4/UBE2S/UBE2T",8
"GO:1901524","regulation of mitophagy","20/3687","49/18860",0.408163265306122,2.08786525187781,3.75861093891697,0.000497474256545165,0.0182240421436161,0.0159421055741194,"BNIP3L/CDC37/CSNK2A2/DNM1L/EIF2AK1/FBXO7/NOD2/OMA1/PINK1/PRKN/RBX1/RNF41/SLC25A4/SREBF1/SREBF2/STUB1/TIGAR/TOMM7/USP36/VPS13C",20
"GO:1902895","positive regulation of miRNA transcription","22/3687","56/18860",0.392857142857143,2.00957030493239,3.72962897639484,0.00050140298246152,0.0182599168495251,0.0159734882028763,"BMP2/BMPR1A/EGR1/FOXA1/FOXO3/GATA2/KLF4/MRTFB/MYB/MYCN/NOTCH3/NR1H2/PAX6/POU2F1/PPARG/RELA/SMAD4/SMAD6/SMARCA4/SREBF1/SREBF2/TEAD1",22
"GO:2000628","regulation of miRNA metabolic process","31/3687","89/18860",0.348314606741573,1.78172321213617,3.64388344116091,0.000507176007621463,0.018362144229149,0.0160629151074942,"BMP2/BMPR1A/EGR1/FOXA1/FOXO3/GATA2/HRAS/KLF4/MRTFB/MYB/MYCN/NCOR2/NFATC3/NFIB/NOTCH3/NR1H2/PAX6/POU2F1/PPARA/PPARG/QKI/RELA/SMAD4/SMAD6/SMARCA4/SREBF1/SREBF2/TEAD1/TENT2/TWIST1/YY1",31
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","61/3687","210/18860",0.29047619047619,1.48586410425304,3.49015901206266,0.000570019582901027,0.0203549941622195,0.0178062289001215,"ABI2/ABITRAM/AKT1/ANLN/APC/ARAP1/ARF4/ARHGAP35/ARPC2/ATP8B1/AUTS2/BRK1/CARMIL2/CDC42/CDC42EP3/CDC42EP4/CDK10/CEP120/CFL1/CNTROB/DAAM2/DPYSL3/DYNLT2B/EPHA2/EPHB2/EPS8/EPS8L2/EVL/FAM98A/FMR1/GAP43/HRAS/HSP90AA1/IFT140/KANK1/KIT/MPHOSPH9/MYO10/NCKAP1/NDEL1/PFN1/PFN2/RAB3IP/RAC1/RAP1GAP/RAPGEF6/RCC2/RHOG/RHOQ/SDCCAG8/SEPTIN9/SH3YL1/STAU2/TAPT1/TBC1D7/TENM2/TRIM32/TTBK2/TWF2/WDR44/ZMYND10",61
"GO:0007099","centriole replication","19/3687","46/18860",0.41304347826087,2.11282885815026,3.7250053042762,0.000572083505770667,0.0203549941622195,0.0178062289001215,"C2CD3/CEP120/CEP192/CEP295/CEP44/CEP63/CEP72/CEP85/CHMP2A/CNTROB/DEUP1/MDM1/NPM1/NUP62/PLK4/RBM14/SPICE1/TRIM37/VPS4B",19
"GO:0044786","cell cycle DNA replication","19/3687","46/18860",0.41304347826087,2.11282885815026,3.7250053042762,0.000572083505770667,0.0203549941622195,0.0178062289001215,"CDC45/CDC7/CDK1/CDT1/DNA2/E2F7/FBXO5/FZR1/GMNN/MCM2/MCM3/MCM4/MCM6/PCNA/POLA1/RECQL5/RTEL1/SENP2/UPF1",19
"GO:0045943","positive regulation of transcription by RNA polymerase I","16/3687","36/18860",0.444444444444444,2.27345327426694,3.76997506583028,0.000584647997288193,0.0206831757212069,0.0180933169687083,"DDX11/DEK/DHX33/ERCC6/HEATR1/LYAR/MYBBP1A/MYO1C/NCL/PWP1/SF3B1/SIRT7/SMARCA4/SMARCA5/SMARCB1/WDR43",16
"GO:0000380","alternative mRNA splicing, via spliceosome","30/3687","86/18860",0.348837209302326,1.78439646526766,3.5939051986084,0.000602193403610452,0.0210631602358887,0.0184257214485625,"CELF4/DHX9/DYRK1A/FMR1/HNRNPA1/HNRNPL/HNRNPM/HNRNPU/HNRNPUL2/KHDRBS1/KHDRBS3/NOVA1/PTBP1/RBFOX1/RBM14/RBM17/RBM19/RNPS1/SAP18/SRSF1/SRSF10/SRSF12/SRSF2/SRSF5/SRSF6/SRSF9/STRAP/TIA1/WTAP/YTHDC1",30
"GO:0010569","regulation of double-strand break repair via homologous recombination","30/3687","86/18860",0.348837209302326,1.78439646526766,3.5939051986084,0.000602193403610452,0.0210631602358887,0.0184257214485625,"ABL1/ACTB/ATM/C1QBP/EPC1/EPC2/ERCC6/FIGNL1/FUS/H2AX/MAGEF1/MBTD1/MEAF6/MORF4L1/MORF4L2/MRGBP/MRNIP/PARP1/PIAS4/PPP4R2/RAD51AP1/RECQL5/RNF126/RTEL1/SENP3/SHLD2/SIRT6/SMCHD1/TEX15/YEATS4",30
"GO:0071826","protein-RNA complex organization","68/3687","240/18860",0.283333333333333,1.44932646234518,3.45332894722739,0.000612230282991633,0.0212939195618045,0.0186275860791955,"ADAR/AGO1/AGO2/ATM/BOP1/CELF4/COIL/DDX39B/DDX42/DHX9/DICER1/DKC1/EIF2D/EIF2S2/EIF2S3/EIF3A/EIF3B/EIF3K/EIF4H/FASTKD2/GEMIN2/GEMIN4/HSP90AA1/HTATSF1/KIF5B/LSM2/LSM4/LUC7L/LUC7L2/MCTS2/MTG1/PRKDC/PRPF6/PTBP2/PTGES3/PWP2/RBMX2/RNU6ATAC/RPL10L/RPL13A/RPL5/RPS15/RPSA2/RRP7A/RRP7BP/RSRP1/SART1/SCAF11/SF1/SF3A2/SF3B1/SNRPD2/SRPK1/SRPK2/SRSF1/SRSF10/SRSF12/SRSF5/SRSF6/SRSF9/STRAP/TAF12-DT/TSSC4/TXNL4A/U2AF2/USP39/YTHDC1/ZRSR2",68
"GO:0032869","cellular response to insulin stimulus","63/3687","219/18860",0.287671232876712,1.47151598916593,3.45974466766883,0.000619001960728912,0.0213553271600987,0.0186813044808181,"ADIPOQ/AKT1/AKT2/ALAS1/APC/APPL2/ATP2B1/BCAR1/BCAR3/C2CD5/CPEB2/CTSD/DENND4C/DNAI1/ERRFI1/FOXO1/FOXO4/GKAP1/GRB10/GRB2/HDAC5/HRAS/IGF1R/IGF2/INHBB/INPP5K/IRS1/KANK1/KBTBD2/LONP1/MAPKAP1/MYO1C/NCL/NCOA1/NDEL1/PARP1/PDK2/PDPK1/PPARG/PRKDC/PTPN2/PTPRE/RAB10/RAB31/RAB8A/RBX1/RELA/RHOQ/SGCB/SLC2A4/SMARCC1/SOCS1/SOS1/SRD5A1/SREBF1/SRSF5/STAT1/USO1/WDTC1/YWHAG/ZBTB7B/ZFP36L1/ZNF106",63
"GO:0000422","autophagy of mitochondrion","38/3687","117/18860",0.324786324786325,1.66136970042584,3.53734845358575,0.000620894667875587,0.0213553271600987,0.0186813044808181,"ABI2/ATG4B/ATG7/ATG9A/ATP13A2/BNIP3/BNIP3L/CDC37/CDKN2A/CISD2/CSNK2A2/DNM1L/EIF2AK1/EIF2S1/FBXO7/FUNDC1/FUNDC2/LRBA/MAP1LC3B/NOD2/OMA1/PINK1/PRKN/RBX1/RETREG1/RNF41/SLC25A4/SPATA33/SREBF1/SREBF2/STUB1/TIGAR/TOMM7/ULK3/USP36/VPS13C/WDR45B/WIPI2",38
"GO:1902750","negative regulation of cell cycle G2/M phase transition","27/3687","75/18860",0.36,1.84149715215622,3.59946415219512,0.000634422320326465,0.0216643709422376,0.0189516511230755,"ABRAXAS1/ATF5/ATM/BABAM2/BRSK1/CDC14B/CDC6/CDK1/CHFR/DTL/FHL1/FOXN3/FOXO4/FZR1/INTS3/MRNIP/NABP2/NAE1/PABIR1/PKMYT1/RAD21/RBBP8/TAOK1/TAOK2/TRIM39/UIMC1/ZFYVE19",27
"GO:0018205","peptidyl-lysine modification","41/3687","129/18860",0.317829457364341,1.62578344613276,3.51559318504883,0.000636878615972743,0.0216643709422376,0.0189516511230755,"ANTKMT/ATPSCKMT/BAG6/CDKN2A/DIP2A/EEF1AKMT1/EGR1/EHMT1/EHMT2/ESCO1/HDAC4/HDAC7/HINT1/KAT7/LIPT2/NNAT/NSMCE2/NSMCE3/NSMCE4A/PIAS1/PIAS4/PLOD3/PML/RANBP2/RASD2/RELA/RNF212/SAE1/SENP1/SENP2/SENP3/SENP7/SETD6/SIRT5/SMC5/SMC6/TOLLIP/TRIM28/UBA2/UBE2I/UHRF2",41
"GO:0090151","establishment of protein localization to mitochondrial membrane","15/3687","33/18860",0.454545454545455,2.32512266686392,3.75562880743098,0.000645692368921831,0.0218441609617216,0.0191089286057108,"AP3B1/CALM3/COX18/MOAP1/MTCH2/MTX1/MTX2/OXA1L/ROMO1/TIMM13/TIMM29/TIMM8B/TOMM20/TOMM40/TOMM7",15
"GO:0006271","DNA strand elongation involved in DNA replication","9/3687","15/18860",0.6,3.06916192026037,3.95186596340188,0.000654711621047209,0.0220289111190395,0.0192705451389468,"DNA2/LIG3/MCM3/MCM4/PCNA/POLA1/POLD3/POLE/RFC3",9
"GO:0007034","vacuolar transport","53/3687","178/18860",0.297752808988764,1.52308597166479,3.45646020028705,0.000674186251128528,0.0224559807833187,0.0196441389674612,"ADRB2/AP3B1/ATP13A2/ATP6V0D1/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/DENND3/GAK/GNPTAB/GNPTG/HGS/HOOK1/HOOK3/LAMP1/LEPROTL1/LIPA/LRP1/LYPLA1/LYSET/LYST/MFSD1/MVB12B/NAGPA/NCOA4/PINK1/PLEKHF2/PRKN/PSAP/PTPN23/RAB12/RBSN/RILP/SLC30A4/SMURF1/SNX32/TGFBRAP1/TMEM106B/TMEM50B/TPCN2/VPS13C/VPS28/VPS35/VPS37C/VPS4B/VTA1/VTI1B/ZDHHC12/ZFYVE16",53
"GO:0000281","mitotic cytokinesis","33/3687","98/18860",0.336734693877551,1.72248883279919,3.53479946798775,0.000678141761432814,0.0224559807833187,0.0196441389674612,"ANLN/APC/ARF1/CENPA/CEP55/CFL1/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/CKAP2/CNTROB/EFHC1/EXOC6/EXOC7/EXOC8/IQGAP2/MITD1/MYH10/NUP62/PDCD6IP/RAB35/RASA1/RHOA/ROCK1/SPART/SPAST/SPTBN1/VPS4B/ZFYVE19",33
"GO:0071985","multivesicular body sorting pathway","20/3687","50/18860",0.4,2.04610794684025,3.65112982631047,0.000678285964542174,0.0224559807833187,0.0196441389674612,"CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP6/CHMP7/HGS/LEPROTL1/LYST/MVB12B/PTPN23/RILP/RUBCN/SNX32/TMEM50B/VPS28/VPS37C/VPS4B/VTA1",20
"GO:0051236","establishment of RNA localization","51/3687","170/18860",0.3,1.53458096013019,3.45138547308174,0.000696955556755421,0.0229128007876045,0.0200437579257199,"ALKBH5/ALYREF/ATM/ATXN2/DDX25/DDX39A/DDX39B/DHX9/FMR1/FXR2/FYTTD1/G3BP2/GLE1/HNRNPA1/HSF1/IWS1/KHDRBS1/KHSRP/NSUN2/NUP107/NUP155/NUP210/NUP214/NUP50/NUP62/NXF1/PCID2/QKI/RAE1/RAN/RANBP2/RBFOX1/RBM33/SEH1L/SENP2/SLBP/SMG6/SMG7/SRSF1/THOC3/THOC6/TOMM20/TST/UPF1/UPF2/XPO5/XPOT/YBX1/YTHDC1/ZC3H3/ZFP36L1",51
"GO:0045664","regulation of neuron differentiation","58/3687","199/18860",0.291457286432161,1.49088267483335,3.43160234820635,0.000700114435076457,0.0229128007876045,0.0200437579257199,"ADRA2C/ALK/BCL11B/BEND6/BMP2/BMP7/BNIP2/CASZ1/CDK5R1/CDON/CPNE1/CYB5D2/DAB1/DIXDC1/DLL1/DUOXA1/EIF4ENIF1/ETV5/FEZF2/FOXA1/FOXO3/FUOM/GATA2/GDF5/GDPD5/HEY2/HOXD3/ID2/JAG1/LSM1/MEF2C/MEIS1/MIB1/MYCL/MYCN/NCOA1/NEUROD1/NEUROG1/NGF/NKX6-3/NOTCH1/NOTCH3/NRCAM/NREP/PAX6/PTBP1/RAC1/RAP1GAP/RHOA/ROCK1/SLC6A4/SOX11/TIAM1/TRIM32/YWHAG/YWHAH/ZC4H2/ZEB1",58
"GO:1900027","regulation of ruffle assembly","14/3687","30/18860",0.466666666666667,2.38712593798029,3.74810311370666,0.000703187231407666,0.0229128007876045,0.0200437579257199,"CARMIL2/EPS8/EPS8L2/EVL/FAM98A/HRAS/KANK1/NDEL1/PFN1/PFN2/RAC1/RCC2/RHOG/SH3YL1",14
